eval_id,x,hub,f1,f2,f3,g1,g2,feasible
4189,"[np.float64(0.7825318689554501), np.float64(0.9056020153768909), np.float64(0.8054576059281872), np.float64(0.7795402471051663), np.float64(0.8010691448049168), np.float64(0.18996762984417648), np.float64(0.31997558876311916), np.float64(0.5692575323696436), np.float64(0.9461976301281716), np.float64(0.7821336412842166)]","[0.9315666917143833, 1.0262372963883557]",-29.33751678466797,0.001,1663.0949457470128,-23.781406313528635,0.0,1
4190,"[np.float64(0.7525292977198772), np.float64(0.9062709950417287), np.float64(0.5771499578812569), np.float64(0.937536437267258), np.float64(0.9072235923010001), np.float64(0.45740313206475347), np.float64(0.2242282252802169), np.float64(0.323229911701354), np.float64(0.8165902101653085), np.float64(0.9698408120503071)]","[0.9560016185307809, 1.0259090892726854]",-43.765533447265625,0.007,1891.1221329829054,-8.36367438531596,0.0,1
4191,"[np.float64(0.8263960932618647), np.float64(0.13948150756186187), np.float64(0.8127583346138864), np.float64(0.7852985370760511), np.float64(0.6468903834555553), np.float64(0.24179712988495783), np.float64(0.12174996400794735), np.float64(0.3486577230772324), np.float64(0.9929457650208906), np.float64(0.7817339298651542)]","[0.9444769932382547, 1.014048003102713]",-46.446372985839844,0.554,2803.137262192444,72.45626704206686,1.0,0
4192,"[np.float64(0.46141075611316085), np.float64(0.16512281543220164), np.float64(0.6591735507493881), np.float64(0.9224008583010228), np.float64(0.8525009813747965), np.float64(0.2351655900820218), np.float64(0.21143846317851295), np.float64(0.2767476977850878), np.float64(0.9269640834150786), np.float64(0.6708037226639741)]","[0.9385920923511444, 1.0185597158119961]",-68.59786224365234,0.435,2161.296601105447,-84.80845959433606,0.0,1
4193,"[np.float64(0.4536332357419606), np.float64(0.8569600902140551), np.float64(0.6639835055628627), np.float64(0.9366737804398815), np.float64(0.7615035865707173), np.float64(0.1883300087236064), np.float64(0.14364722451747325), np.float64(0.31868240872161824), np.float64(0.9768300383847128), np.float64(0.7547762913638226)]","[0.9350636134343376, 1.0051779560417586]",-48.818477630615234,0.019,2110.121357625322,-160.43773747415463,0.0,1
4194,"[np.float64(0.45881602156245466), np.float64(0.1601772343452395), np.float64(0.6570760901825918), np.float64(0.9469433650550416), np.float64(0.7666852033613251), np.float64(0.041297786077574644), np.float64(0.37563402436186677), np.float64(0.32221857509555596), np.float64(0.9287053740276983), np.float64(0.6738503073783029)]","[0.9501298082908648, 1.0259979401574237]",-70.6144790649414,0.459,2616.5621245570687,-268.2621160466807,1.0,0
4195,"[np.float64(0.7811580436777307), np.float64(0.850586987011125), np.float64(0.8118319616991705), np.float64(0.78726102188334), np.float64(0.802498503578284), np.float64(0.0484827506209885), np.float64(0.33909956560745547), np.float64(0.5943182806351888), np.float64(0.9448352069158936), np.float64(0.8049568256413041)]","[0.7873691475435066, 1.0113170256911466]",-32.99690628051758,0.001,1624.9379692861814,17.49255854299949,0.0,0
4196,"[np.float64(0.44287453238827357), np.float64(0.29861652695812285), np.float64(0.6690027730213044), np.float64(0.9786433288813091), np.float64(0.7700864906525714), np.float64(0.04564465753985546), np.float64(0.33856470087559426), np.float64(0.3220724472203656), np.float64(0.9267566936254156), np.float64(0.6713625405666972)]","[0.8813115845148403, 1.0109337032267078]",-54.961212158203125,0.117,2509.454574364489,-292.18744646051914,0.0,1
4197,"[np.float64(0.44922875865991857), np.float64(0.3968971714232955), np.float64(0.6627131740335456), np.float64(0.9790030267416092), np.float64(0.5332996920810512), np.float64(0.012006437947335677), np.float64(0.33781763354449956), np.float64(0.2626273142714699), np.float64(0.9461618709267247), np.float64(0.6902714660498086)]","[0.9546236809062297, 1.0099039225277757]",-51.750526428222656,0.041,2609.268394327358,-208.40503040824058,1.0,0
4198,"[np.float64(0.4590550324755201), np.float64(0.36567603800736), np.float64(0.7819828360196278), np.float64(0.923411056451538), np.float64(0.7933208374372303), np.float64(0.05988763578748915), np.float64(0.33856914324513737), np.float64(0.5025862448705403), np.float64(0.956867504586703), np.float64(0.6707478734778617)]","[0.9400795769499685, 1.0074166555699204]",-52.19295883178711,0.063,2129.0400904139888,-28.902886921899608,0.0,1
4199,"[np.float64(0.39768515103022), np.float64(0.921460356374751), np.float64(0.8176264579787877), np.float64(0.9619437698161097), np.float64(0.7554312176063906), np.float64(0.09984793252042579), np.float64(0.34079668875278096), np.float64(0.5976763949087661), np.float64(0.9172558893126136), np.float64(0.7528822343436379)]","[0.9385777113589664, 1.0264359077584753]",-37.86833190917969,0.041,2327.3263055581892,-26.67016236069378,0.0,1
4200,"[np.float64(0.8207148996005982), np.float64(0.8409697983213829), np.float64(0.7986456812757265), np.float64(0.7808588424899388), np.float64(0.7611939138852353), np.float64(0.04254047152384706), np.float64(0.3210699167378128), np.float64(0.32240891612450023), np.float64(0.9575512473089082), np.float64(0.7527709915108198)]","[1.1357236911441975, 1.0219594457952363]",-16.05146598815918,0.001,2199.9508188567543,181.42521813401652,1.0,0
4201,"[np.float64(0.44808454170094), np.float64(0.15005662868443406), np.float64(0.713500169375469), np.float64(0.9153699738552398), np.float64(0.8167201893673486), np.float64(0.24427869755743475), np.float64(0.16226956590127395), np.float64(0.3198105920302731), np.float64(0.9933939323475327), np.float64(0.7905216219105698)]","[0.9313726265592227, 1.0125953550492903]",-55.82478713989258,0.5,2195.871514512223,-123.972577854723,0.0,1
4202,"[np.float64(0.8182600684405827), np.float64(0.9056012459668092), np.float64(0.8110196085030752), np.float64(0.785794671539891), np.float64(0.8130639009095944), np.float64(0.18854790771678004), np.float64(0.3839763369513166), np.float64(0.5674991175840138), np.float64(0.9717821958868239), np.float64(0.7527709915108198)]","[0.7925456859937444, 0.9650839020653413]",-37.69352722167969,0.001,1381.0104848686933,-56.80216521216039,1.0,0
4203,"[np.float64(0.4537739207288851), np.float64(0.8862848654386739), np.float64(0.6636333920571117), np.float64(0.9019233018377966), np.float64(0.7993394304342856), np.float64(0.18833746432228038), np.float64(0.17494938790064152), np.float64(0.31665885136481153), np.float64(0.9720518973203446), np.float64(0.8781198326713519)]","[0.9253176793095171, 1.026550979678794]",-40.9876823425293,0.019,2143.2020694637367,20.18172520975935,0.0,0
4204,"[np.float64(0.8182329222752606), np.float64(0.9166190492476661), np.float64(0.6463785160962422), np.float64(0.926894083421274), np.float64(0.8011727065078609), np.float64(0.19008472007364668), np.float64(0.20624575697792186), np.float64(0.6154307413009505), np.float64(0.9951836506596377), np.float64(0.7815024210343496)]","[0.7925690958233093, 1.005183248746413]",-27.767969131469727,0.005,1906.6905981122466,85.82731308746028,0.0,0
4205,"[np.float64(0.4533468821422484), np.float64(0.8454233175335201), np.float64(0.6613196819690252), np.float64(0.9237610369259962), np.float64(0.8817914780980218), np.float64(0.12450703687071178), np.float64(0.1543615566758878), np.float64(0.3129121177231453), np.float64(0.9281056743457398), np.float64(0.6677251247301226)]","[0.9118823026931127, 1.0067785875459552]",-43.7021484375,0.02,2141.0231211092537,-152.9391188595411,0.0,1
4206,"[np.float64(0.7341874677515428), np.float64(0.319661624133766), np.float64(0.6912471621579986), np.float64(0.9618605019139211), np.float64(0.9120043243346297), np.float64(0.45343934023676), np.float64(0.3700796654278721), np.float64(0.5686066648197715), np.float64(0.8031567800647387), np.float64(0.7354200598163074)]","[0.9385244199827225, 1.0259083785786138]",-31.779369354248047,0.099,1881.6127800897284,111.82391791923109,0.0,0
4207,"[np.float64(0.44244563822611493), np.float64(0.3781993741920793), np.float64(0.6690027730213044), np.float64(0.9757407923946023), np.float64(0.7801559417684658), np.float64(0.04782075233639134), np.float64(0.33856470087559426), np.float64(0.3224656246175645), np.float64(0.9267566936254156), np.float64(0.8688439580180217)]","[0.8813115845148403, 1.00651361922791]",-49.008087158203125,0.054,2401.6727853164184,-87.96113584155938,0.0,1
4208,"[np.float64(0.46104364686011906), np.float64(0.16512281543220164), np.float64(0.6634932409679105), np.float64(0.9224103281056835), np.float64(0.8525009813747965), np.float64(0.23616982506965412), np.float64(0.3296743546859746), np.float64(0.5193343273611412), np.float64(0.9712768993216876), np.float64(0.6765508334519097)]","[0.948634375004331, 1.01868978528076]",-48.325836181640625,0.435,2102.2577916853684,-157.7416086458063,0.0,1
4209,"[np.float64(0.7423215372032151), np.float64(0.9044837328410743), np.float64(0.7466949562023393), np.float64(0.9179225530120947), np.float64(0.9132990425609218), np.float64(0.4250129654034215), np.float64(0.44964861374030496), np.float64(0.3232566377467441), np.float64(0.8245793429123378), np.float64(0.9689913109675932)]","[0.9561128422088887, 1.025906384742075]",-37.07461166381836,0.001,1427.9040264003875,82.25125149035964,0.0,0
4210,"[np.float64(0.8282041605697391), np.float64(0.850586987011125), np.float64(0.8109799764293486), np.float64(0.78726102188334), np.float64(0.7667828566621657), np.float64(0.1779386415192057), np.float64(0.33909956560745547), np.float64(0.6104877415633867), np.float64(0.9850373944073552), np.float64(0.7708465832587096)]","[0.7873691475435066, 1.0142225660193902]",-32.262149810791016,0.001,1412.7556409605459,-19.176986581148924,0.0,1
4211,"[np.float64(0.4535092056284344), np.float64(0.3976012588889551), np.float64(0.6906532382371701), np.float64(0.9790030267416092), np.float64(0.748099169210336), np.float64(0.04564465753985546), np.float64(0.16834266424609332), np.float64(0.31305488410954146), np.float64(0.9506363246535007), np.float64(0.6904609491160443)]","[0.9546308263342986, 1.0071976526726838]",-43.05218505859375,0.041,2088.1019636334513,27.27711045885792,0.0,0
4212,"[np.float64(0.4517021625966544), np.float64(0.29081420918973655), np.float64(0.6613196819690252), np.float64(0.7886402570230743), np.float64(0.7628776914108615), np.float64(0.20978461824814346), np.float64(0.39837403293169166), np.float64(0.6165479816023482), np.float64(0.9462543614060157), np.float64(0.7706492607922178)]","[0.9059829797765833, 1.0064388460742644]",-37.49260330200195,0.129,1952.9493998200944,-43.80507439881916,1.0,0
4213,"[np.float64(0.9078468907546429), np.float64(0.3311825226016072), np.float64(0.5924658097233064), np.float64(0.9230995563894738), np.float64(0.9130731720084524), np.float64(0.4529672205953152), np.float64(0.18780715514383006), np.float64(0.323229911701354), np.float64(0.9156749644340084), np.float64(0.9889143727601795)]","[0.9550723299913608, 1.0446373509576934]",-25.821653366088867,0.086,2069.939241357762,128.7970280674594,0.0,0
4214,"[np.float64(0.44808454170094), np.float64(0.13948150756186187), np.float64(0.713500169375469), np.float64(0.9382496129144191), np.float64(0.7803046125127506), np.float64(0.0602989881493229), np.float64(0.17551097172765986), np.float64(0.348402399381028), np.float64(0.9976055026075054), np.float64(0.7846703296508563)]","[0.9313726265592227, 1.0126747112072347]",-59.3675537109375,0.554,2406.9257532050506,-189.86035149621534,0.0,1
4215,"[np.float64(0.415962602693377), np.float64(0.9056020153768909), np.float64(0.8054576059281872), np.float64(0.9154750021803617), np.float64(0.7689159717867969), np.float64(0.19624121368769962), np.float64(0.1750013372051168), np.float64(0.6083671475045902), np.float64(0.9592417387453916), np.float64(0.7792060652327251)]","[0.9315666917143833, 1.0253723802099557]",-39.60920715332031,0.034,2349.638255212475,-39.16917769742963,0.0,1
4216,"[np.float64(0.4545881489672802), np.float64(0.3022168872880215), np.float64(0.6460862382272582), np.float64(0.8977314007736106), np.float64(0.7490983972278311), np.float64(0.18917292589659307), np.float64(0.15864117589991544), np.float64(0.3235496356479845), np.float64(0.8922783205168522), np.float64(0.7788449831907595)]","[0.9378120751412362, 1.0051767179118718]",-55.11088562011719,0.112,1938.1803598805413,-6.997566281041088,0.0,1
4217,"[np.float64(0.44603178863906406), np.float64(0.30330695521820816), np.float64(0.665010122997389), np.float64(0.9374592048259481), np.float64(0.7530162436363288), np.float64(0.0592741986617355), np.float64(0.15864117589991544), np.float64(0.3211219975834561), np.float64(0.9838795789924035), np.float64(0.7781779912860606)]","[0.9675970435473985, 1.0051767179118718]",-53.338016510009766,0.111,2156.4629730232,-37.84463922746437,0.0,1
4218,"[np.float64(0.8296439919097708), np.float64(0.16024997411149494), np.float64(0.8109799764293486), np.float64(0.78726102188334), np.float64(0.7997296102447954), np.float64(0.18851437288920636), np.float64(0.3383634006355871), np.float64(0.6877324612668401), np.float64(0.9037706952611203), np.float64(0.754560673074785)]","[0.7865268187791788, 1.0127637628901127]",-45.27923583984375,0.458,2520.0122782461203,139.0534937141985,0.0,0
4219,"[np.float64(0.4418884441600849), np.float64(0.3068513123060615), np.float64(0.6652025691778877), np.float64(0.9373813786695036), np.float64(0.6478371210017366), np.float64(0.10537640742016502), np.float64(0.1887731067207295), np.float64(0.31890766777398094), np.float64(0.9925854440769315), np.float64(0.6668764818171924)]","[0.9410395158895083, 1.0165385272498084]",-65.86556243896484,0.107,2126.8467161181834,-12.520176899923172,0.0,1
4220,"[np.float64(0.4590550324755201), np.float64(0.17008287426607477), np.float64(0.7865874144739506), np.float64(0.909811599494679), np.float64(0.503312440247626), np.float64(0.060636829439277506), np.float64(0.17366869168684057), np.float64(0.31250312148415554), np.float64(0.957726015854903), np.float64(0.6707478734778617)]","[0.9390076611782118, 1.0254347107658928]",-63.172088623046875,0.408,2919.1457883601943,-265.1481210843938,0.0,1
4221,"[np.float64(0.8182600684405827), np.float64(0.9056012459668092), np.float64(0.7596741930140426), np.float64(0.7857492012243684), np.float64(0.8123318495828709), np.float64(0.18854790771678004), np.float64(0.3839763369513166), np.float64(0.5653222931056586), np.float64(0.9602720942019392), np.float64(0.752694769700482)]","[0.792545130863348, 1.026434121998499]",-29.654926300048828,0.001,1528.717795176475,-72.38196003627337,0.0,1
4222,"[np.float64(0.7525292977198772), np.float64(0.9055934421711225), np.float64(0.8188492799576351), np.float64(0.937536437267258), np.float64(0.9077661602916004), np.float64(0.44983477957811036), np.float64(0.2242282252802169), np.float64(0.5623037201643282), np.float64(0.8165902101653085), np.float64(0.9839328779447587)]","[0.959936006919118, 1.0262231669737103]",-38.4217414855957,0.001,1534.8933344401707,34.391395631625244,0.0,0
4223,"[np.float64(0.44287453238827357), np.float64(0.37703738457706854), np.float64(0.6634799458644194), np.float64(0.9789646417522309), np.float64(0.5253613590016798), np.float64(0.04563818342256344), np.float64(0.3353345685472794), np.float64(0.3092629874728724), np.float64(0.9557341505141072), np.float64(0.8688439580180217)]","[0.8813115845148403, 1.0110466183087345]",-59.764732360839844,0.056,2723.2863993551714,-227.37289383424002,0.0,1
4224,"[np.float64(0.4531852729071443), np.float64(0.3415951724740613), np.float64(0.6775764964027734), np.float64(0.9335390753858792), np.float64(0.8134364394784168), np.float64(0.18671539140693255), np.float64(0.3394219158507251), np.float64(0.5637014332517956), np.float64(0.9166558931473736), np.float64(0.67122742737033)]","[0.7868681536618627, 1.0266583036083636]",-25.039770126342773,0.076,2038.2045252851574,-36.767318631316414,0.0,1
4225,"[np.float64(0.71649095094272), np.float64(0.9056020153768909), np.float64(0.8054576059281872), np.float64(0.9154146329985088), np.float64(0.8019141425107692), np.float64(0.20957313269960792), np.float64(0.3332567868669316), np.float64(0.6400207183708101), np.float64(0.9461976301281716), np.float64(0.7821336412842166)]","[0.9315666917143833, 1.0263166938586423]",-40.7794075012207,0.002,1620.0643268263805,15.073881527364136,0.0,0
4226,"[np.float64(0.44808454170094), np.float64(0.14189157968503108), np.float64(0.6490929596529433), np.float64(0.9275145436816942), np.float64(0.6468903834555553), np.float64(0.23905731092248042), np.float64(0.21804606412507957), np.float64(0.3485719173423999), np.float64(0.9287738253526294), np.float64(0.7544005883961874)]","[0.9385708278000146, 1.0126747112072347]",-69.28385925292969,0.538,2261.0893960256644,-129.5057344678043,0.0,1
4227,"[np.float64(0.6284516017329861), np.float64(0.2585542584159891), np.float64(0.7538865065991228), np.float64(0.9155026039842005), np.float64(0.7300448624971706), np.float64(0.19621261540133572), np.float64(0.16247043676684159), np.float64(0.6112655099024735), np.float64(0.9958080873992265), np.float64(0.7821368542878441)]","[0.9315522522352245, 1.0126089583533697]",-48.362815856933594,0.173,2139.509655597631,-35.54151883644988,0.0,1
4228,"[np.float64(0.4517021625966544), np.float64(0.2974596851559244), np.float64(0.6613196819690252), np.float64(0.9235158249198834), np.float64(0.8870574728425908), np.float64(0.20968588551863798), np.float64(0.39837403293169166), np.float64(0.6165479816023482), np.float64(0.9462492909942755), np.float64(0.778352142589618)]","[0.9118823026931127, 1.006464704171716]",-46.08035659790039,0.118,1964.7172241169144,-34.34707722293189,0.0,1
4229,"[np.float64(0.44808454170094), np.float64(0.23775917655445183), np.float64(0.8136944199593913), np.float64(0.786210726512371), np.float64(0.7520759413299394), np.float64(0.23800312496069226), np.float64(0.3188917827717752), np.float64(0.3224024872920862), np.float64(0.9391236444293775), np.float64(0.7545050631234776)]","[0.9386317652117063, 1.014033959989919]",-45.08110427856445,0.212,2324.3512149098237,-60.909727585273174,0.0,1
4230,"[np.float64(0.3332927854202188), np.float64(0.8966143438801952), np.float64(0.5748713484444693), np.float64(0.9376197051693914), np.float64(0.9055982984806319), np.float64(0.09274747945685718), np.float64(0.21125175533687307), np.float64(0.32081111596533307), np.float64(0.9315579659599891), np.float64(0.9716556432454918)]","[0.9560866261838766, 1.0271110946579143]",-27.290119171142578,0.083,2514.5929280120627,166.4764238742976,0.0,0
4231,"[np.float64(0.432378460277944), np.float64(0.09004172691363274), np.float64(0.6591735507493881), np.float64(0.9499898046263641), np.float64(0.5396645985043274), np.float64(0.23649068937944911), np.float64(0.2040912501800985), np.float64(0.30047253888878184), np.float64(0.9291047866786624), np.float64(0.7547444736741434)]","[0.9385920923511444, 1.0111855263548823]",-48.17353439331055,0.874,2629.883045819704,-140.741714462203,0.0,1
4232,"[np.float64(0.45896123953936013), np.float64(0.3769936176957491), np.float64(0.6591667242207725), np.float64(0.9215793058154256), np.float64(0.5366572611192565), np.float64(0.04529372171472537), np.float64(0.21701602578716722), np.float64(0.3236017585999226), np.float64(0.9271230339297382), np.float64(0.6773566786526566)]","[0.9386019543216514, 1.0060009026689192]",-51.71521759033203,0.056,2343.0286858702793,-65.13350065447895,0.0,1
4233,"[np.float64(0.45208601614514676), np.float64(0.09260754986224533), np.float64(0.5697888665991651), np.float64(0.9235008255375202), np.float64(0.7329173199569003), np.float64(0.04867487533816328), np.float64(0.17564124049649613), np.float64(0.32390244809411345), np.float64(0.9482217768995622), np.float64(0.8043832043528365)]","[0.9388245106863387, 1.0247154719226077]",-53.635963439941406,0.856,2507.947232899209,-145.94774686727948,0.0,1
4234,"[np.float64(0.4345349755176624), np.float64(0.18449441689428545), np.float64(0.7286990680041291), np.float64(0.9395025552569926), np.float64(0.46513215683735065), np.float64(0.05406574749684147), np.float64(0.3493169324440729), np.float64(0.2840488589347706), np.float64(0.9709987473141397), np.float64(0.7786196613937262)]","[0.9552406621051376, 1.0262654329555856]",-66.86087799072266,0.351,3070.8863477823093,-370.32082734734627,0.0,1
4235,"[np.float64(0.44917567282981113), np.float64(0.23387443741672642), np.float64(0.659614129703321), np.float64(0.89943889255812), np.float64(0.5355500209509931), np.float64(0.053711617139339606), np.float64(0.34256464482150367), np.float64(0.3220056584920224), np.float64(0.8870709325197392), np.float64(0.6764836784440444)]","[0.9533191120949431, 1.0099109991955808]",-63.28676223754883,0.221,2718.9268667072283,-316.2910821233902,0.0,1
4236,"[np.float64(0.8179412986351587), np.float64(0.9018470059031993), np.float64(0.8109799764293486), np.float64(0.9221365775003806), np.float64(0.7873439091309419), np.float64(0.1884156401597009), np.float64(0.3300762830814481), np.float64(0.6167139463989273), np.float64(0.9448301365041534), np.float64(0.680796241087818)]","[0.7972122031282987, 1.0127896209875644]",-35.242549896240234,0.001,1620.4949345423238,138.1639718924169,0.0,0
4237,"[np.float64(0.43670136218768624), np.float64(0.3068513123060615), np.float64(0.6652025691778877), np.float64(0.9365764904502191), np.float64(0.7615664524540579), np.float64(0.04070593914874021), np.float64(0.34599540525766476), np.float64(0.3186112317867701), np.float64(0.8183305246527298), np.float64(0.67122742737033)]","[0.9537886893406706, 1.025432259671823]",-51.45109558105469,0.107,2488.5364286191852,-129.0321846934949,0.0,1
4238,"[np.float64(0.4590550324755201), np.float64(0.1704402268749428), np.float64(0.6496958649741115), np.float64(0.9159711185730918), np.float64(0.5605723047277746), np.float64(0.2378049239022377), np.float64(0.33856914324513737), np.float64(0.3034625209617043), np.float64(0.9484190889707323), np.float64(0.6765991657375151)]","[0.9411494107499204, 1.0073822896297018]",-63.44660186767578,0.405,2337.488342790415,-84.04742544973959,0.0,1
4239,"[np.float64(0.7593443611285451), np.float64(0.15770872177988318), np.float64(0.6574652632604294), np.float64(0.9255828703646488), np.float64(0.8021111470641792), np.float64(0.05372543610887765), np.float64(0.17713826688714582), np.float64(0.32482421465961453), np.float64(0.9958474639815976), np.float64(0.6767810964334122)]","[0.9379212542293841, 1.0264735134312357]",-67.9278564453125,0.469,2610.630625636434,-230.67835173627117,0.0,1
4240,"[np.float64(0.44808454170094), np.float64(0.19590575787185194), np.float64(0.6120595339644176), np.float64(0.9273593887073712), np.float64(0.7520759413299394), np.float64(0.23800312496069226), np.float64(0.20516695322274575), np.float64(0.3224024872920862), np.float64(0.9962928942758263), np.float64(0.7559690490381329)]","[0.9386317652117063, 0.9343541071524732]",-51.262794494628906,0.311,2025.672988287977,-55.3650120700936,1.0,0
4241,"[np.float64(0.45507632937274695), np.float64(0.18340434896453123), np.float64(0.7288125197731405), np.float64(0.9395025552569926), np.float64(0.4463273866904038), np.float64(0.183964634685606), np.float64(0.3493169324440729), np.float64(0.28647649699929895), np.float64(0.896239464499603), np.float64(0.7216349539749919)]","[0.9552406621051376, 1.027724236084863]",-60.14468002319336,0.357,2869.517640601736,-235.16434329132676,0.0,1
4242,"[np.float64(0.44302293673143234), np.float64(0.8137013511849165), np.float64(0.6591735507493881), np.float64(0.946765955895444), np.float64(0.7658171864429041), np.float64(0.23866077688517165), np.float64(0.20482741515240943), np.float64(0.33100421213661846), np.float64(0.9205339586917144), np.float64(0.771030383858068)]","[0.9253363108718975, 1.0067654423560848]",-30.651426315307617,0.026,2018.125546584169,-80.49322975610528,0.0,1
4243,"[np.float64(0.44808454170094), np.float64(0.14189157968503108), np.float64(0.6490929596529433), np.float64(0.9275163500545602), np.float64(0.6590861917441304), np.float64(0.23905731092248042), np.float64(0.3406127160521098), np.float64(0.3509166297382127), np.float64(0.9287738253526294), np.float64(0.758264108741622)]","[0.9385708278000146, 1.0415813862268006]",-58.96125793457031,0.538,2319.071128887089,-131.3906948421353,1.0,0
4244,"[np.float64(0.4418782567106466), np.float64(0.09379164821733028), np.float64(0.7393338649222098), np.float64(0.8588503096759359), np.float64(0.7595449050080475), np.float64(0.04867487533816328), np.float64(0.3405416921068001), np.float64(0.4653934499994559), np.float64(0.9562770523236706), np.float64(0.8043832043528365)]","[0.9388431221862273, 1.0246228909058914]",-63.37310791015625,0.847,2654.189822151373,-50.45590029716311,1.0,0
4245,"[np.float64(0.8182329222752606), np.float64(0.9056020153768909), np.float64(0.8109799764293486), np.float64(0.785790918843427), np.float64(0.8019047578345844), np.float64(0.19008472007364668), np.float64(0.3199705865269034), np.float64(0.6176075657793058), np.float64(0.9377353963904993), np.float64(0.7816831175719776)]","[0.7925696509537057, 1.014081900448592]",-34.9366455078125,0.001,1444.4980414885513,-8.891668994315808,0.0,1
4246,"[np.float64(0.909427558800686), np.float64(0.9044625252772271), np.float64(0.5693202826677093), np.float64(0.7850647350119381), np.float64(0.8130639009095944), np.float64(0.18854790771678004), np.float64(0.3210699167378128), np.float64(0.3284253091246671), np.float64(0.9575512473089082), np.float64(0.7394597520120096)]","[0.7832992965406049, 1.0259150728478401]",-28.248353958129883,0.007,1973.918026166017,30.97723407901958,0.0,0
4247,"[np.float64(0.5921651803842747), np.float64(0.37815560731075987), np.float64(0.6690092415961799), np.float64(0.9215887756200862), np.float64(0.5688192713954718), np.float64(0.04530019583201739), np.float64(0.22807545976601795), np.float64(0.5120138427906166), np.float64(0.928575404689105), np.float64(0.6773566786526566)]","[0.948644236974838, 1.0060180570556565]",-45.380699157714844,0.054,2327.2214169432905,-70.21255914633912,0.0,1
4248,"[np.float64(0.8207148996005982), np.float64(0.9055722346072753), np.float64(0.8138808976320662), np.float64(0.7779308693445744), np.float64(0.8130639009095944), np.float64(0.4543089019150438), np.float64(0.3210699167378128), np.float64(0.32743073214625873), np.float64(0.9575512473089082), np.float64(0.9739723933688842)]","[0.7847885290053604, 1.0262398613853378]",-27.501188278198242,0.001,1370.3833423988967,187.36525991424213,0.0,0
4249,"[np.float64(0.7525292977198772), np.float64(0.9044837328410743), np.float64(0.5742886672401507), np.float64(0.937536437267258), np.float64(0.9077661602916004), np.float64(0.1840737917383997), np.float64(0.2242282252802169), np.float64(0.5632982971427674), np.float64(0.8165902101653085), np.float64(0.7502928154250672)]","[0.9584467744543624, 1.0258983784362126]",-36.851905822753906,0.007,2069.2231385392674,130.87668922402423,0.0,0
4250,"[np.float64(0.4642983459198853), np.float64(0.2974596851559244), np.float64(0.68867919916891), np.float64(0.9232590541361377), np.float64(0.5173925903667376), np.float64(0.22812773087331256), np.float64(0.20620956935380028), np.float64(0.3135829788750202), np.float64(0.9814862216409006), np.float64(0.6677251247301226)]","[0.9109682281048972, 1.0067252457913205]",-40.30051040649414,0.118,2238.048079510408,-28.45091777869476,0.0,1
4251,"[np.float64(0.4314078110864741), np.float64(0.4121911452796883), np.float64(0.7137130693986051), np.float64(0.8764951755822823), np.float64(0.7848648129188806), np.float64(0.08008591598824655), np.float64(0.2625687598408676), np.float64(0.49361275155476814), np.float64(0.8846917651285944), np.float64(0.7406252471024602)]","[0.8575540516660861, 1.0122292892732432]",-37.37017059326172,0.036,1866.791018954029,-32.55961079855251,0.0,1
4252,"[np.float64(0.4424516925249538), np.float64(0.9044837328410743), np.float64(0.5771499578812569), np.float64(0.937536437267258), np.float64(0.4747550132962981), np.float64(0.46121421545950914), np.float64(0.2242282252802169), np.float64(0.323229911701354), np.float64(0.8076203945736752), np.float64(0.9542556000051602)]","[0.9553543981794269, 1.0265285098562251]",-51.259666442871094,0.026,2889.96268662945,-69.37960901022188,1.0,0
4253,"[np.float64(0.44345863306672767), np.float64(0.18367335393293613), np.float64(0.6630638649003214), np.float64(0.9395025552569926), np.float64(0.3813813331812056), np.float64(0.05406574749684147), np.float64(0.3493169324440729), np.float64(0.1755237735607886), np.float64(0.9844413450663959), np.float64(0.7786196613937262)]","[0.7535308928028243, 1.027724236084863]",-69.91329193115234,0.354,2926.02864678046,-166.2544759013208,1.0,0
4254,"[np.float64(0.819280912303802), np.float64(0.850586987011125), np.float64(0.6685602817097606), np.float64(0.78726102188334), np.float64(0.7711547546791198), np.float64(0.12447810193027077), np.float64(0.15642647282265348), np.float64(0.6313377068446684), np.float64(0.8205700321366953), np.float64(0.7755461489709026)]","[0.9151437355182597, 1.0127637628901127]",-17.029754638671875,0.005,1681.6153209643317,177.4508234436361,0.0,0
4255,"[np.float64(0.4120925234195809), np.float64(0.32601016049462095), np.float64(0.5924658097233064), np.float64(0.9179386456942662), np.float64(0.9147467870784523), np.float64(0.03770441545560735), np.float64(0.19513533080010287), np.float64(0.2648654643373027), np.float64(0.816202078917547), np.float64(0.9889143727601795)]","[0.9551195840764785, 0.9573089523427145]",-45.195003509521484,0.093,2153.7966052657725,-35.90009655310314,2.0,0
4256,"[np.float64(0.4589356937586492), np.float64(0.23906359286234213), np.float64(0.7865874144739506), np.float64(0.9428591159540479), np.float64(0.7039973255906494), np.float64(0.1896190131104706), np.float64(0.3872260127365698), np.float64(0.3171593571716438), np.float64(0.972059206106819), np.float64(0.6707478734778617)]","[0.9390000566530883, 1.025344834279787]",-60.31353759765625,0.211,2413.7369875804843,-240.6981248898286,1.0,0
