eval_id,x,hub,f1,f2,f3,g1,g2,feasible
66,"[0.3017106861170198, 0.7114967818574447, 0.7417302907689791, 0.648332339941629, 0.39482991222919606, 0.5450682902422506, 0.6325503732220582, 0.06948610704056901, 0.18895185079466603, 0.463217366994221]","[0.9902198022537223, 1.0816296376021561]",-37.45090866088867,0.113,2561.2075740126525,45.370591432764826,0.0,0
67,"[0.7898885922018853, 0.9049608877931908, 0.5147696604293729, 0.4173750988312461, 0.10255788063165672, 0.9998825012948354, 0.12795979505637023, 0.5974395348111516, 0.2962626818257291, 0.6659145846623943]","[0.8589472430352322, 1.0903207489572782]",-53.01542663574219,0.783,3085.7918480321887,-275.5498753387245,0.0,1
68,"[0.1047698696960977, 0.19840167979193613, 0.41414094651924793, 0.9064112140163453, 0.18976031054167308, 0.6275290810675241, 0.24429663468019402, 0.40805950722102924, 0.6556115517532816, 0.36673568679675916]","[0.20908905764535007, 1.2394007921585402]",-37.29220199584961,0.765,2994.80580784027,47.42935594455105,0.0,0
69,"[0.8443573174426242, 0.8148623966934202, 0.03900649208483342, 0.7945297661237655, 0.656430492565778, 0.681501503788001, 0.8555321295774915, 0.5527742529310217, 0.8547380823067444, 0.3892927981582216]","[0.9540450751572912, 1.0309099774175203]",-24.09651756286621,1.0,2344.775287646717,218.08678985409534,0.0,0
70,"[0.8705505317517145, 0.9487937421133565, 0.06237000463380882, 0.655612423721013, 0.15321745252618757, 0.06039589094104758, 0.3091930592770671, 0.7251875151885876, 0.16265239133514164, 0.6891807213595623]","[0.28831207773670064, 1.2236254948584637]",-47.85063171386719,1.0,3119.2547341882014,89.13027533571187,0.0,0
71,"[0.651070152048041, 0.8066896021342513, 0.638631566674032, 0.7924707077785885, 0.6986993023528133, 0.0580813842973642, 0.5595235493603331, 0.4021929763423402, 0.550138478244116, 0.9005625977747715]","[0.19678877012926216, 1.2433113599154206]",-27.426469802856445,0.006,2567.160275288098,223.6054234710684,0.0,0
72,"[0.7785914200710037, 0.7078154105336243, 0.8982423912835361, 0.4755149649724475, 0.41597278831728135, 0.16347211831528774, 0.5002886502967018, 0.39159970739626704, 0.2986608464834861, 0.17245632190426008]","[0.18479868184395798, 1.2800388125874773]",-31.18050765991211,0.034,3104.8360114185903,19.427052244329502,0.0,0
73,"[0.3631975746043373, 0.572173845707374, 0.8477721213879448, 0.01509130920292412, 0.6626167661353878, 0.6588576532346462, 0.9449901698693999, 0.7798253182075747, 0.41337118324887623, 0.43840200032031496]","[0.7175725844969374, 1.046026952765166]",-56.89878845214844,1.0,2709.1340317295617,-283.4950282893607,0.0,1
74,"[0.19010016507022165, 0.8244197238559084, 0.458144884877121, 0.5831757465080837, 0.6214537509105454, 0.27734370054995117, 0.28728706525180614, 0.13037543043302313, 0.5275189161786856, 0.31864982561077426]","[0.7225590007778526, 1.0689984335073297]",-19.65675163269043,0.336,2552.9388339991096,-90.28791218891035,0.0,1
75,"[0.5611589262457228, 0.890029616036316, 0.748958379080166, 0.10529238171280453, 0.6887164468187194, 0.40079698216058934, 0.12804721938029684, 0.17447891963098439, 0.16625857259618204, 0.04778540541767917]","[0.17452455637852687, 1.34970294088712]",-22.881608963012695,0.762,3533.6390311854907,18.191297676813917,0.0,0
76,"[0.7027278524280121, 0.17467041847832376, 0.7460325925135699, 0.3377818033200619, 0.47567260717722415, 0.8763120797632981, 0.29579698692214096, 0.2792809826922661, 0.4142951359144903, 0.13964435729353974]","[0.9045819826028507, 1.0148057377488544]",-36.26639175415039,0.39,2744.618011851109,-84.01555123140315,0.0,1
77,"[0.9138669202023219, 0.3309644121127433, 0.31690095512213523, 0.2954929980481841, 0.7481013940230845, 0.5556329446149334, 0.3616223384294569, 0.08708045613432369, 0.25565658985514517, 0.862896856591919]","[0.16741348180705562, 1.3973326309529475]",-37.35570526123047,0.119,3390.5203832683087,65.76007597217344,0.0,0
78,"[0.42728313191201606, 0.03733606842735304, 0.8182416628333646, 0.8707494108316631, 0.9670056301580873, 0.30557310480570854, 0.2262663788221596, 0.6410248404478472, 0.7117335319722226, 0.894056486124975]","[0.04455003996700063, 1.347584331171436]",-47.923919677734375,1.0,3725.35924928253,105.2138032331016,0.0,0
79,"[0.0653425997635515, 0.861750940156377, 0.680796015078984, 0.9460080520609134, 0.47061474273697756, 0.7464082815057715, 0.22316518957554465, 0.6533860288053208, 0.5848150012834189, 0.1786039308082653]","[0.7684412121751562, 1.0009003244952726]",-46.20368957519531,1.0,3366.257487872533,-204.5508052378853,0.0,1
80,"[0.22910363284313073, 0.24753430602647253, 0.4466202413769905, 0.5263531886894303, 0.7902539163713206, 0.26850190664105167, 0.27704388467598473, 0.7378734747620871, 0.3932082329474824, 0.7143276298377778]","[0.7310789515738984, 1.1205461007426618]",-32.85970687866211,0.227,2385.103937550783,218.1438152015009,0.0,0
81,"[0.7725057984148483, 0.7112875230211642, 0.6846788776156996, 0.7961171531078834, 0.1777212655119591, 0.6551941669223227, 0.014582252968637133, 0.6802199582904102, 0.19627259395662655, 0.6946599336796323]","[0.9192141885294497, 1.0579851542294083]",-40.996849060058594,0.378,2811.987737428545,99.79681476606521,0.0,0
82,"[0.3208941000193031, 0.69962037374652, 0.6861759804278319, 0.512786032412734, 0.40814122545753406, 0.20584824102131538, 0.22881274607813817, 0.4509514108771451, 0.03336264417996149, 0.22726256136597633]","[0.796749396684917, 1.1628607465912182]",-11.064068794250488,0.099,2539.2198313167737,102.273651457948,0.0,0
83,"[0.5317604918062696, 0.16639799579265424, 0.29731255541820867, 0.6185437018266613, 0.9243566605459849, 0.7026143318122553, 0.61956588796379, 0.3331745667371241, 0.9550932739626308, 0.37763730173404286]","[0.26053472320663096, 1.294781263105671]",-46.043670654296875,0.429,3266.1662170259738,-192.95791386223738,0.0,1
84,"[0.14874358363220164, 0.5258971198816753, 0.8368178071530115, 0.42349802939740355, 0.6548082907218242, 0.8371059471700506, 0.15691957378438848, 0.1959671531664563, 0.7753014232222595, 0.7240980906020839]","[0.03632291333002069, 1.3297359797080746]",-23.451854705810547,0.507,3159.6376952394317,-142.8455948097216,0.0,1
85,"[0.9703343240548664, 0.1244998830605385, 0.8965966694869589, 0.8650694560015105, 0.8220528933610158, 0.7353925969565034, 0.5979193427444192, 0.7788845355150105, 0.37999584832689504, 0.49981919060741453]","[0.8848520586194615, 1.0134509438407429]",-31.368385314941406,0.646,2384.2313582207375,109.32083538312003,0.0,0
